UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
7601,December 02 2015,DOG,LABRADOR RETR./JACK RUSS. TERR.,2,F,TRUE,Queens,
7603,December 03 2015,DOG,"Poodle, Standard",5,M,TRUE,Queens,11101
7604,December 03 2015,DOG,"Pointer, German Shorthaired",8,M,TRUE,Queens,11377
7605,December 03 2015,DOG,BULLDOG/PIT BULL,4,M,TRUE,Queens,11373
7607,December 06 2015,DOG,German Shepherd,2,M,FALSE,Queens,11417
7608,December 05 2015,DOG,Cane Corso,4,M,TRUE,Queens,11385
7612,December 04 2015,DOG,PUGGLE,3,M,TRUE,Queens,11364
7614,November 14 2015,DOG,Maltese,6,F,TRUE,Queens,11358
7616,December 06 2015,DOG,Cane Corso,3,M,TRUE,Queens,11411
7620,December 08 2015,DOG,,3,M,FALSE,Queens,11355
7624,December 10 2015,DOG,"Poodle, Standard",8,M,FALSE,Queens,11102
7625,December 12 2015,DOG,SHIH TZU-X,6,M,FALSE,Queens,11368
7626,December 11 2015,DOG,German Shepherd,3,M,FALSE,Queens,11433
7631,December 12 2015,DOG,Basset Hound,0.25,M,TRUE,Queens,11101
7632,December 15 2015,DOG,Pit Bull,1,M,FALSE,Queens,11433
7633,December 14 2015,DOG,German Shepherd,3,M,TRUE,Queens,
7635,December 15 2015,DOG,Yorkshire Terrier,4,M,FALSE,Queens,11385
7639,November 26 2015,DOG,West High White Terrier,14,F,FALSE,Queens,11379
7644,December 21 2015,DOG,Pit Bull,2,F,FALSE,Queens,11436
7645,December 21 2015,DOG,Pit Bull,3,M,FALSE,Queens,11436
7646,December 19 2015,DOG,BICHON FRISE/MALTESE/POODLE,9,M,TRUE,Queens,11385
7648,December 12 2015,DOG,German Shepherd,7,M,FALSE,Queens,11419
7650,December 23 2015,DOG,German Shepherd,10,M,TRUE,Queens,11105
7651,December 26 2015,DOG,Pit Bull,2,F,FALSE,Queens,11435
7652,December 25 2015,DOG,Chow Chow,5,F,FALSE,Queens,11368
7653,December 25 2015,DOG,Great Dane,7,M,TRUE,Queens,11370
7654,December 25 2015,DOG,Pit Bull,4,F,FALSE,Queens,11372
7656,December 26 2015,DOG,German Shepherd,3,F,TRUE,Queens,11418
7658,December 28 2015,DOG,Pit Bull,0.33,F,FALSE,Queens,11354
7661,December 28 2015,DOG,Maltese,2,M,FALSE,Queens,11358
7664,December 29 2015,DOG,LABRADOR RETR/BEAGLE,3,M,TRUE,Queens,11435
7665,December 30 2015,DOG,Puggle,8,F,TRUE,Queens,11367
7667,December 31 2015,DOG,Beagle,5,M,TRUE,Queens,11379
7668,January 03 2016,DOG,Shih Tzu,2,M,FALSE,Queens,11413
7670,December 27 2015,DOG,Rottweiler,4,M,FALSE,Queens,11356
7671,January 02 2016,DOG,German Shepherd,5,F,FALSE,Queens,
7672,December 25 2015,DOG,PIT BULL/ SIBERIAN HUSKY,7,F,FALSE,Queens,11372
7673,January 03 2016,DOG,MALTESE/YORKIE,4,M,FALSE,Queens,11436
7677,January 02 2016,DOG,Shih Tzu,7,M,TRUE,Queens,
7680,January 07 2016,DOG,Pit Bull,2,F,FALSE,Queens,11436
7681,January 08 2016,DOG,Maltese,5,F,TRUE,Queens,11355
7683,January 09 2016,DOG,JACK RUSS-X,3,F,TRUE,Queens,11368
7684,January 09 2016,DOG,German Shepherd,5,M,TRUE,Queens,
7685,January 05 2016,DOG,LAB- X,6,F,TRUE,Queens,11435
7686,January 09 2016,DOG,DAUSHAUND-X,5,F,TRUE,Queens,
7687,January 10 2016,DOG,"Poodle, Standard",4,M,FALSE,Queens,11368
7688,January 11 2016,DOG,Weimaraner,2,M,TRUE,Queens,11428
7689,January 11 2016,DOG,Pit Bull,0.25,F,FALSE,Queens,11101
7690,January 11 2016,DOG,American Pit Bull Terrier/Pit Bull,2,U,FALSE,Queens,11428
7691,January 06 2016,DOG,BOXER-X,3,M,TRUE,Queens,11385
7692,January 13 2016,DOG,Mixed/Other,4,M,FALSE,Queens,11429
7694,January 11 2016,DOG,Maltese,5,M,TRUE,Queens,11355
7695,January 14 2016,DOG,"Collie, Border",3,F,TRUE,Queens,11378
7698,January 18 2016,DOG,Pit Bull,7,M,FALSE,Queens,11373
7699,January 18 2016,DOG,Pit Bull,7,M,FALSE,Queens,11373
7701,January 16 2016,DOG,Pit Bull,5,M,FALSE,Queens,11433
7702,December 22 2015,DOG,Brussels Griffon,3,M,TRUE,Queens,11418
7703,January 19 2016,DOG,Mixed/Other,1,M,TRUE,Queens,
7704,January 19 2016,DOG,Labrador Retriever,0.25,F,FALSE,Queens,11373
7705,January 12 2016,DOG,Shih Tzu,8,M,TRUE,Queens,11354
7707,January 21 2016,DOG,AMER STAFF/AM PIT BULL TERR,4,F,TRUE,Queens,11377
7708,January 11 2016,DOG,AUSTRALIAN CATTLEDOG,7,M,TRUE,Queens,11360
7710,January 26 2016,DOG,Maltese,12,M,TRUE,Queens,11109
7711,January 23 2016,DOG,Jack Russ,3,M,FALSE,Queens,11368
7713,January 24 2016,DOG,Labrador Retriever,1,M,FALSE,Queens,11377
7714,January 24 2016,DOG,German Shepherd,3,M,FALSE,Queens,11433
7716,January 24 2016,DOG,"Schnauzer, Standard",11,M,TRUE,Queens,11385
7718,January 24 2016,DOG,Pit Bull,6,M,TRUE,Queens,11101
7719,January 28 2016,DOG,Pit Bull,6,M,TRUE,Queens,11104
7720,January 31 2016,DOG,German Shepherd,2,M,FALSE,Queens,11433
7722,February 01 2016,DOG,Chihuahua,8,F,FALSE,Queens,11368
7727,February 04 2016,DOG,Labrador Retriever Crossbreed,9,F,TRUE,Queens,11357
7728,February 04 2016,DOG,Miniature Pinscher,10,M,FALSE,Queens,11691
7729,February 06 2016,DOG,Chihuahua,5,M,TRUE,Queens,11102
7730,February 07 2016,DOG,Mixed/Other,1,M,FALSE,Queens,11416
7731,February 08 2016,DOG,Cocker Spaniel,8,F,FALSE,Queens,11373
7732,February 05 2016,DOG,Shih Tzu,3,M,FALSE,Queens,11373
7733,February 07 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,TRUE,Queens,11369
7735,February 08 2016,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,TRUE,Queens,11105
7736,February 08 2016,DOG,GOLDEN RETR/LAB X,4,M,TRUE,Queens,11372
7737,February 09 2016,DOG,BEAGLE -X,13,M,TRUE,Queens,11370
7738,January 23 2016,DOG,Pit Bull,2,F,FALSE,Queens,11691
7739,February 09 2016,DOG,Pit Bull,13,M,FALSE,Queens,11413
7742,February 11 2016,DOG,MALTESE X,3,M,TRUE,Queens,
7743,February 06 2016,DOG,AMERICAN BULLY,4,M,FALSE,Queens,11358
7745,February 12 2016,DOG,Chihuahua,5,M,FALSE,Queens,11375
7748,February 15 2016,DOG,Wheaton Terrier,5,M,TRUE,Queens,11358
7749,February 14 2016,DOG,Siberian Husky,1,M,FALSE,Queens,11109
7750,February 16 2016,DOG,West High White Terrier,2,F,FALSE,Queens,11377
7751,February 14 2016,DOG,Golden Retriever,2,M,TRUE,Queens,11385
7752,February 13 2016,DOG,Yorkshire Terrier,1,F,TRUE,Queens,11419
7754,January 25 2016,DOG,YORKIE/BICHON,3,M,FALSE,Queens,11368
7757,February 17 2016,DOG,Pit Bull,1,M,TRUE,Queens,11001
7759,February 18 2016,DOG,Wheaton Terrier,4,M,TRUE,Queens,11105
7760,February 20 2016,DOG,"Poodle, Standard",1,M,FALSE,Queens,11385
7762,February 20 2016,DOG,,5,M,FALSE,Queens,11102
7763,February 20 2016,DOG,Pit Bull,1,M,TRUE,Queens,11385
7764,February 21 2016,DOG,Pit Bull,2,F,TRUE,Queens,11414
7766,February 21 2016,DOG,Pit Bull,2,M,FALSE,Queens,11101
7767,February 21 2016,DOG,Pit Bull,1,M,FALSE,Queens,11101
7769,February 19 2016,DOG,Yorkshire Terrier,3,M,TRUE,Queens,11422
7770,February 21 2016,DOG,SHIH TZU/ LHASA APSO,8,F,FALSE,Queens,11101
7774,February 22 2016,DOG,Pit Bull,7,M,FALSE,Queens,11413
7778,February 26 2016,DOG,Shiba Inu,3,M,TRUE,Queens,11101
7779,February 24 2016,DOG,KING CHARLES CAVLIER,3,M,TRUE,Queens,11379
7783,March 02 2016,DOG,American Staffordshire Terrier,1,M,FALSE,Queens,11421
7785,February 27 2016,DOG,Labrador Retriever,4,M,TRUE,Queens,11101
7786,March 05 2016,DOG,Cane Corso,3,F,FALSE,Queens,11375
7787,March 05 2016,DOG,Beagle,8,M,FALSE,Queens,11372
7788,March 06 2016,DOG,Siberian Husky,8,M,TRUE,Queens,11377
7789,March 06 2016,DOG,Rottweiler,1,M,FALSE,Queens,11377
7790,March 01 2016,DOG,Pit Bull,5,F,FALSE,Queens,11694
7794,March 06 2016,DOG,Chow Chow,5,M,TRUE,Queens,11419
7797,March 02 2016,DOG,Chihuahua,3,M,TRUE,Queens,11358
7799,March 06 2016,DOG,Pit Bull,3,M,FALSE,Queens,11434
7802,March 08 2016,DOG,Chihuahua,7,F,TRUE,Queens,11106
7803,March 10 2016,DOG,Pit Bull,11,F,FALSE,Queens,11436
7805,March 10 2016,DOG,LAB/PIT BULL X,2,F,FALSE,Queens,11691
7806,March 13 2016,DOG,,8,U,FALSE,Queens,
7809,March 13 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,U,FALSE,Queens,11434
7810,March 12 2016,DOG,HUSKY X,4.6,M,FALSE,Queens,11420
7811,March 12 2016,DOG,SHEPHERD MIX,7,M,TRUE,Queens,11103
7813,March 13 2016,DOG,American Staffordshire Terrier,2,M,FALSE,Queens,11691
7814,March 12 2016,DOG,German Shepherd,2,M,TRUE,Queens,11433
7815,March 11 2016,DOG,Staffordshire Bull Terrier,5,F,TRUE,Queens,11101
7820,March 12 2016,DOG,Chihuahua Crossbreed,5,M,TRUE,Queens,11372
7823,March 13 2016,DOG,Miniature Pinscher,3,M,FALSE,Queens,
7827,March 23 2016,DOG,DACHSCHUND MIX,1,M,FALSE,Queens,
7828,March 16 2016,DOG,Dachshund Smooth Coat Miniature,11,M,FALSE,Queens,10075
7831,March 21 2016,DOG,LABRADOR MIX,7,M,TRUE,Queens,11423
7836,March 24 2016,DOG,Boston Terrier,4,F,TRUE,Queens,11385
7840,March 23 2016,DOG,Pit Bull,2,M,FALSE,Queens,11370
7842,March 28 2016,DOG,"Poodle, Miniature",17,M,FALSE,Queens,11411
7844,March 22 2016,DOG,MARKEY,3,M,FALSE,Queens,11361
7846,March 28 2016,DOG,Wheaton Terrier,2,M,FALSE,Queens,11103
7847,March 25 2016,DOG,,2,M,FALSE,Queens,11368
7849,March 30 2016,DOG,Shih Tzu,2.6,M,FALSE,Queens,11420
7850,March 31 2016,DOG,Pit Bull,1,F,FALSE,Queens,11429
7852,April 01 2016,DOG,Pit Bull,5,M,FALSE,Queens,11385
7854,March 30 2016,DOG,Chihuahua,5,F,TRUE,Queens,11365
7856,April 05 2016,DOG,Maltese,2,M,FALSE,Queens,11368
7862,March 24 2016,DOG,Dachshund Smooth Coat Miniature,5,M,TRUE,Queens,11415
7864,April 08 2016,DOG,Pit Bull,2,F,FALSE,Queens,11693
7866,April 10 2016,DOG,"Poodle, Miniature",3,M,FALSE,Queens,11368
7867,March 15 2016,DOG,BULL DOG X - COLLIE,2,M,FALSE,Queens,11004
7868,April 11 2016,DOG,Pit Bull,2,M,FALSE,Queens,
7869,April 11 2016,DOG,Chihuahua,5,M,TRUE,Queens,11103
7870,April 07 2016,DOG,"Poodle, Toy",2,M,TRUE,Queens,11355
7875,April 08 2016,DOG,SCHNAUZER/SHIH TZU X,2,M,TRUE,Queens,11377
7877,April 15 2016,DOG,Shih Tzu,3,M,FALSE,Queens,11003
7879,April 17 2016,DOG,RED-NOSED PIT BULL,7,F,TRUE,Queens,11412
7880,April 18 2016,DOG,"Mastiff, Bull",4,M,TRUE,Queens,11385
7882,April 17 2016,DOG,Yorkshire Terrier,2,M,FALSE,Queens,
7883,April 20 2016,DOG,POODLE/SHIH TZU MIX,4,M,FALSE,Queens,
7885,April 14 2016,DOG,"Poodle, Miniature",6,F,FALSE,Queens,11418
7886,April 12 2016,DOG,PIT BULL MIX,4,M,FALSE,Queens,
7887,April 18 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Queens,11361
7889,April 13 2016,DOG,Doberman Pinscher,6,M,FALSE,Queens,11694
7892,April 24 2016,DOG,Mixed/Other,0.42,U,FALSE,Queens,11433
7894,April 25 2016,DOG,Shih Tzu,3,M,TRUE,Queens,11368
7897,April 02 2016,DOG,Pit Bull,1,F,TRUE,Queens,11368
7899,April 21 2016,DOG,Siberian Husky,10,M,FALSE,Queens,11357
7900,April 23 2016,DOG,,3,M,FALSE,Queens,11421
7901,April 25 2016,DOG,DASCHUND,2,M,FALSE,Queens,11368
7903,April 22 2016,DOG,MALTESE/ FRENCH POODLE MIX,0.42,M,FALSE,Queens,11368
7908,April 27 2016,DOG,Pit Bull,2,M,FALSE,Queens,11420
7910,April 23 2016,DOG,WHIPPET MIX,1,U,TRUE,Queens,11414
7911,April 28 2016,DOG,American Staffordshire Terrier,2,M,FALSE,Queens,11421
7912,April 28 2016,DOG,Mixed/Other,3,F,TRUE,Queens,11369
7914,April 30 2016,DOG,Dachshund Smooth Coat,9,M,FALSE,Queens,11378
7915,April 22 2016,DOG,German Pinscher,5,M,TRUE,Queens,11358
7916,April 30 2016,DOG,Labradoodle,5,F,TRUE,Queens,11356
7918,April 27 2016,DOG,Mixed/Other,2,M,TRUE,Queens,
7920,April 27 2016,DOG,MINI. SCHNAUZER MIX,5,M,FALSE,Queens,11373
7921,May 01 2016,DOG,Mixed/Other,2,M,FALSE,Queens,11365
7922,May 02 2016,DOG,CAVASHU,9,M,TRUE,Queens,11432
7924,May 01 2016,DOG,Siberian Husky,1.5,M,FALSE,Queens,11426
7929,May 01 2016,DOG,Yorkshire Terrier,8,F,TRUE,Queens,11365
7930,May 03 2016,DOG,American Staffordshire Terrier,3,F,TRUE,Queens,11355
7931,May 01 2016,DOG,Siberian Husky,1.5,M,FALSE,Queens,11426
7932,April 28 2016,DOG,American Pit Bull Terrier/Pit Bull,2,F,FALSE,Queens,11433
7933,May 02 2016,DOG,Yorkshire Terrier,2,M,TRUE,Queens,
7935,May 03 2016,DOG,PITBULL/BOXER MIX,1,M,FALSE,Queens,11373
7938,May 05 2016,DOG,West High White Terrier,2,M,TRUE,Queens,
7943,May 04 2016,DOG,American Pit Bull Terrier/Pit Bull,3,M,FALSE,Queens,11429
7946,April 08 2016,DOG,Rottweiler,1,M,FALSE,Queens,11373
7948,May 05 2016,DOG,Lhasa Apso,14,M,TRUE,Queens,
7949,May 09 2016,DOG,Bichon Frise,10,F,TRUE,Queens,11364
7950,May 02 2016,DOG,PITBULL/LABRADOR,0.21,M,FALSE,Queens,
7952,May 05 2016,DOG,PIT BULL/LABRADOR,2,M,FALSE,Queens,11434
7953,April 20 2016,DOG,Pit Bull,5,F,TRUE,Queens,11361
7954,April 29 2016,DOG,SHIH TZU/POODLE,8,M,TRUE,Queens,11358
7955,April 30 2016,DOG,Chihuahua,1,M,TRUE,Queens,11105
7956,May 07 2016,DOG,"Schnauzer, Giant",4,M,TRUE,Queens,11369
7959,May 05 2016,DOG,Shih Tzu,2,F,TRUE,Queens,11372
7960,May 07 2016,DOG,Chihuahua,3,M,TRUE,Queens,11373
7965,May 08 2016,DOG,Bull dog,2,M,TRUE,Queens,11378
7968,May 15 2016,DOG,Pit Bull,3,M,FALSE,Queens,11372
7969,May 14 2016,DOG,Golden Retriever,3,M,TRUE,Queens,11378
7970,May 14 2016,DOG,Maltese,2,M,TRUE,Queens,11365
7972,May 14 2016,DOG,SHIH TZU/POODLE,3,M,FALSE,Queens,
7973,May 16 2016,DOG,GERMAN SHEPHERD,7,M,FALSE,Queens,11434
7974,May 12 2016,DOG,Yorkshire Terrier,13,M,TRUE,Queens,11356
7975,May 09 2016,DOG,Pit Bull,5,M,TRUE,Queens,11372
7976,May 12 2016,DOG,Shih Tzu,2,M,FALSE,Queens,
7981,May 18 2016,DOG,Chihuahua,5,M,TRUE,Queens,
7982,May 16 2016,DOG,Beagle Crossbreed,8,U,FALSE,Queens,11418
7984,May 20 2016,DOG,Pit Bull,8,M,FALSE,Queens,11423
7985,May 20 2016,DOG,Pit Bull,8,M,FALSE,Queens,11423
7986,May 19 2016,DOG,American Pit Bull Terrier/Pit Bull,1.5,M,FALSE,Queens,11691
7991,April 29 2016,DOG,Cane Corso,4,M,FALSE,Queens,
7993,May 18 2016,DOG,Beagle,15,M,TRUE,Queens,
7996,May 23 2016,DOG,Bichon Frise,1,M,TRUE,Queens,11106
7998,May 25 2016,DOG,Maltese,8,M,TRUE,Queens,11369
7999,May 25 2016,DOG,CHINESE TIEN YUN CHU,5,F,FALSE,Queens,11373
8000,May 25 2016,DOG,Pit Bull,4,F,TRUE,Queens,11412
8002,May 25 2016,DOG,Cocker Spaniel,13,M,TRUE,Queens,
8003,May 26 2016,DOG,BULL DOG MIXED TERRIER,6,M,FALSE,Queens,
8005,May 28 2016,DOG,Cane Corso,7,M,FALSE,Queens,11358
8007,May 28 2016,DOG,MASTIFF MIX,4,M,TRUE,Queens,11370
8008,May 29 2016,DOG,Chihuahua,1,M,FALSE,Queens,11368
8009,May 29 2016,DOG,Shih Tzu,5,M,FALSE,Queens,11368
8015,May 31 2016,DOG,"Jindo Dog,",12,M,FALSE,Queens,11377
8017,June 02 2016,DOG,Pit Bull,10,M,FALSE,Queens,11434
8023,May 18 2016,DOG,Maltese,2,F,FALSE,Queens,11422
8025,May 29 2016,DOG,Pit Bull,10,M,FALSE,Queens,11691
8026,May 24 2016,DOG,German Shepherd Crossbreed,13,M,TRUE,Queens,11360
8027,May 29 2016,DOG,SHIH TZU/MIX,13,M,TRUE,Queens,
8028,June 02 2016,DOG,Pit Bull,2,M,FALSE,Queens,11362
8029,June 05 2016,DOG,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Queens,11412
8031,June 07 2016,DOG,Yorkshire Terrier,5,F,TRUE,Queens,11368
8032,June 01 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Queens,11355
8033,June 05 2016,DOG,Pit Bull,3,M,TRUE,Queens,11691
8034,June 08 2016,DOG,American Pit Bull Terrier/Pit Bull,3,F,TRUE,Queens,11105
8035,June 08 2016,DOG,American Pit Bull Terrier/Pit Bull,3,F,TRUE,Queens,11105
8036,May 29 2016,DOG,Pit Bull,9,M,FALSE,Queens,
8038,May 27 2016,DOG,Cock-A-Poo,7,F,FALSE,Queens,11040
8039,June 04 2016,DOG,Pit Bull,3,F,FALSE,Queens,11693
8040,May 28 2016,DOG,PIT/CHIHUAHUA,1,M,TRUE,Queens,11435
8043,June 10 2016,DOG,Shih Tzu,7,M,FALSE,Queens,11377
8044,June 10 2016,DOG,Jack Russ,7,M,TRUE,Queens,11417
8049,June 14 2016,DOG,Dachshund Smooth Coat,3,M,TRUE,Queens,11369
8050,June 09 2016,DOG,Pit Bull,3,M,TRUE,Queens,11420
8052,June 13 2016,DOG,Pit Bull,5,F,TRUE,Queens,11434
8056,June 01 2016,DOG,American Pit Bull Mix / Pit Bull Mix,10.75,F,TRUE,Queens,11433
8058,June 15 2016,DOG,German Shepherd Crossbreed,3,F,FALSE,Queens,11433
8059,June 13 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,TRUE,Queens,11432
8068,June 24 2016,DOG,Pit Bull,9,M,FALSE,Queens,11420
8069,June 11 2016,DOG,Pit Bull,2,M,TRUE,Queens,11102
8073,June 22 2016,DOG,Shih Tzu,2.5,F,TRUE,Queens,11432
8076,June 15 2016,DOG,American Pit Bull Mix / Pit Bull Mix,0.58,M,FALSE,Queens,11433
8077,June 22 2016,DOG,Pit Bull,4,M,TRUE,Queens,11418
8078,June 23 2016,DOG,Pit Bull,1,M,TRUE,Queens,11692
8079,June 26 2016,DOG,Shih Tzu,2,F,FALSE,Queens,11368
8080,June 24 2016,DOG,Cane Corso,2,M,FALSE,Queens,
8081,June 22 2016,DOG,Miniature Pinscher,11,M,TRUE,Queens,
8082,June 23 2016,DOG,HUSKY,12,F,TRUE,Queens,11373
8088,June 11 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Queens,
8090,June 25 2016,DOG,Shih Tzu,5,F,FALSE,Queens,11418
8093,June 16 2016,DOG,Chihuahua,5,M,TRUE,Queens,11379
8094,June 30 2016,DOG,"Bull Dog, English",3,F,TRUE,Queens,11364
8097,July 02 2016,DOG,Pit Bull,8,M,TRUE,Queens,11369
8100,July 06 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE,Queens,11433
8101,July 04 2016,DOG,Pit Bull,2,M,FALSE,Queens,11364
8102,July 07 2016,DOG,American Pit Bull Mix / Pit Bull Mix,0.58,M,TRUE,Queens,11433
8103,June 25 2016,DOG,American Pit Bull Mix / Pit Bull Mix,10,F,TRUE,Queens,
8104,June 25 2016,DOG,American Pit Bull Mix / Pit Bull Mix,10,F,FALSE,Queens,
8107,July 06 2016,DOG,Great Dane,1,M,FALSE,Queens,11434
8108,July 04 2016,DOG,Great Dane,1,M,FALSE,Queens,11434
8109,July 04 2016,DOG,Great Dane,1,M,FALSE,Queens,
8110,July 02 2016,DOG,Bull dog,9,M,FALSE,Queens,11432
8111,July 02 2016,DOG,MASTIFF,5,M,FALSE,Queens,11413
8112,July 02 2016,DOG,LABRADOR/ PIT BULL,5,M,TRUE,Queens,11369
8113,June 29 2016,DOG,POMERANIAN/YORKIE,2,F,FALSE,Queens,11368
8114,July 07 2016,DOG,POODLE X,6,M,TRUE,Queens,11368
8115,June 03 2016,DOG,German Shepherd,8,M,FALSE,Queens,11361
8118,July 10 2016,DOG,HUSKY,8,M,FALSE,Queens,
8120,July 07 2016,DOG,PUG/BOXER,5,M,TRUE,Queens,11368
8122,July 08 2016,DOG,American Pit Bull Terrier/Pit Bull,3,M,FALSE,Queens,11434
8124,June 25 2016,DOG,Yorkshire Terrier,3,M,TRUE,Queens,11358
8125,June 28 2016,DOG,PIT BULL MIX,9,M,TRUE,Queens,
8127,July 07 2016,DOG,LABRADOR MIX,7,F,FALSE,Queens,11420
8130,July 13 2016,DOG,AMERICAN BULLY (PIT BULL),2,M,TRUE,Queens,11435
8131,July 11 2016,DOG,Pit Bull,2,M,FALSE,Queens,11419
8134,July 15 2016,DOG,POODLE/SHIH TZU,5,M,TRUE,Queens,11414
8135,July 16 2016,DOG,American Pit Bull Terrier/Pit Bull,5,F,FALSE,Queens,11414
8136,July 16 2016,DOG,Bichon Frise,6,M,TRUE,Queens,11377
8137,July 17 2016,DOG,German Shepherd,9,F,FALSE,Queens,11358
8138,July 07 2016,DOG,AMERICAN PIT BULL/LABRADOR,1,M,FALSE,Queens,11691
8139,June 23 2016,DOG,MUTT,5,F,TRUE,Queens,11429
8141,July 16 2016,DOG,MARQUIS,5,M,TRUE,Queens,11412
8143,July 20 2016,DOG,American Eskimo,4,F,TRUE,Queens,11427
8145,July 22 2016,DOG,Shih Tzu,6,M,FALSE,Queens,11422
8146,July 16 2016,DOG,Staffordshire Bull Terrier,4,F,FALSE,Queens,11428
8148,July 22 2016,DOG,GERMAN SHEPHERD MIX,7,M,FALSE,Queens,11357
8152,July 22 2016,DOG,"Poodle, Miniature",2,M,FALSE,Queens,11427
8154,July 15 2016,DOG,LAB/ PITBULL MIX,8,M,TRUE,Queens,11416
8155,July 27 2016,DOG,Pit Bull,5,M,TRUE,Queens,11105
8156,July 26 2016,DOG,Pit Bull,3,F,TRUE,Queens,11691
8161,July 28 2016,DOG,Labrador Retriever,3,F,TRUE,Queens,11421
8163,July 29 2016,DOG,LABRADOR RET / AMERICAN ESKIMO MIX,7,U,FALSE,Queens,11436
8164,July 30 2016,DOG,German Shepherd,12,F,TRUE,Queens,11105
8165,August 02 2016,DOG,Mixed/Other,7,M,FALSE,Queens,11368
8166,July 28 2016,DOG,German Shepherd,6,F,FALSE,Queens,11435
8167,July 28 2016,DOG,German Shepherd,7,M,TRUE,Queens,11435
8171,July 27 2016,DOG,,1,M,FALSE,Queens,11432
8172,July 30 2016,DOG,German Shepherd,2,F,FALSE,Queens,11368
8173,August 02 2016,DOG,LABRADOR / PIT BULL,4,F,FALSE,Queens,11368
8174,August 01 2016,DOG,PEEK A BOO POODLE,9,M,TRUE,Queens,11106
8176,August 04 2016,DOG,Golden Retriever,6,M,TRUE,Queens,11366
8177,August 04 2016,DOG,Pit Bull,3,F,TRUE,Queens,11691
8179,July 27 2016,DOG,SHIH TZU MIX,7,M,FALSE,Queens,11373
8180,August 05 2016,DOG,Chihuahua,1,M,FALSE,Queens,11692
8181,August 05 2016,DOG,Jack Russ,6,M,TRUE,Queens,11692
8183,August 05 2016,DOG,LABRADOR,2,M,TRUE,Queens,11355
8184,July 27 2016,DOG,"Poodle, Miniature",3.6,M,FALSE,Queens,11373
8185,August 07 2016,DOG,SCHNOODLE- POODLE/SCHNAUZER,5,M,TRUE,Queens,11355
8187,August 07 2016,DOG,American Pit Bull Terrier/Pit Bull,8,F,TRUE,Queens,11423
8188,July 20 2016,DOG,Chow Chow,4,M,FALSE,Queens,11420
8192,August 06 2016,DOG,Pit Bull,4,M,FALSE,Queens,11105
8193,August 03 2016,DOG,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Queens,11101
8195,August 04 2016,DOG,Pit Bull,2,M,TRUE,Queens,11422
8196,August 14 2016,DOG,POODLE MIX,11,F,FALSE,Queens,11421
8197,August 14 2016,DOG,Dachshund Smooth Coat,10,F,FALSE,Queens,11101
8201,August 15 2016,DOG,Rottweiler,4,M,TRUE,Queens,11432
8203,August 16 2016,DOG,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Queens,11420
8205,August 16 2016,DOG,YORKSHIRE / JACK RUSS,6,F,FALSE,Queens,11372
8206,August 17 2016,DOG,POMERANIAN & CHIHUAHUA,0.83,M,FALSE,Queens,11369
8207,August 16 2016,DOG,Doberman Pinscher,6,M,FALSE,Queens,11356
8210,August 18 2016,DOG,Pit Bull,3,M,TRUE,Queens,
8211,August 20 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Queens,11433
8218,August 21 2016,DOG,Shih Tzu,7,M,TRUE,Queens,11417
8219,August 20 2016,DOG,Shih Tzu,1,F,TRUE,Queens,11354
8220,August 20 2016,DOG,POODLE/ MALTESE MIX,7,M,FALSE,Queens,11421
8221,August 20 2016,DOG,GOLDEN RETRIEVER,10,M,TRUE,Queens,11102
8222,August 19 2016,DOG,BORDER COLLIE MIX,1,F,TRUE,Queens,11101
8226,August 23 2016,DOG,CORGI,6,M,FALSE,Queens,11373
8229,August 15 2016,DOG,German Shepherd,0.58,M,FALSE,Queens,11432
8231,August 23 2016,DOG,Pit Bull,4,F,TRUE,Queens,11418
8232,August 23 2016,DOG,Pit Bull,4,F,TRUE,Queens,11418
8233,August 01 2016,DOG,PIT BULL MIX,5,M,TRUE,Queens,11368
8234,August 26 2016,DOG,German Shepherd,2,F,FALSE,Queens,11377
8235,August 22 2016,DOG,SHIH TZU X/POODLE,6,M,TRUE,Queens,11102
8237,August 28 2016,DOG,JACK RUSS / SHIH TZU,4,F,TRUE,Queens,11385
8238,August 28 2016,DOG,MALTESE / POODLE MIX,1,M,FALSE,Queens,11378
8239,August 28 2016,DOG,PIT BULL/BOXER X,2,M,FALSE,Queens,11368
8240,July 24 2016,DOG,Pit Bull,10,M,FALSE,Queens,11691
8241,August 25 2016,DOG,Pit Bull,0.21,M,FALSE,Queens,
8242,August 29 2016,DOG,American Pit Bull Terrier/Pit Bull,5,F,FALSE,Queens,11432
8243,August 29 2016,DOG,Siberian Husky,5,M,TRUE,Queens,11103
